1720654171465,3
1720654171466,0
1720654171467,0
1720654171468,1
1720654171469,1
1720654171470,1
1720654171471,0
1720654171472,0
1720654171473,0
1720654171474,0
1720654171475,0
1720654171476,0
1720654171477,4
1720654171478,0
1720654171479,1
1720654171480,0
1720654171481,1
1720654171482,0
1720654171483,1
1720654171484,1
1720654171485,1
1720654171486,0
1720654171487,0
1720654171488,0
1720654171489,2
1720654171490,0
1720654171491,1
1720654171492,1
1720654171493,0
1720654171494,0
1720654171495,1
1720654171496,1
1720654171497,1
1720654171498,0
1720654171499,0
1720654171500,1
1720654171501,1
1720654171502,0
1720654171503,1
1720654171504,1
1720654171505,0
1720654171506,1
1720654171507,0
1720654171508,1
1720654171509,0
1720654171510,0
1720654171511,1
1720654171512,0
1720654171513,1
1720654171514,1
1720654171515,1
1720654171516,0
1720654171517,1
1720654171518,1
1720654171519,0
1720654171520,0
1720654171521,0
1720654171522,2
1720654171523,0
1720654171524,1
1720654171525,1
1720654171526,0
1720654171527,1
1720654171528,0
1720654171529,0
1720654171530,0
1720654171531,1
1720654171532,0
1720654171533,0
1720654171534,3
1720654171535,1
1720654171536,0
1720654171537,0
1720654171538,0
1720654171539,0
1720654171540,2
1720654171541,1
1720654171542,0
1720654171543,1
1720654171544,1
1720654171545,0
1720654171546,1
1720654171547,1
1720654171548,0
1720654171549,1
1720654171550,0
1720654171551,1
1720654171552,1
1720654171553,0
1720654171554,1
1720654171555,0
1720654171556,1
1720654171557,0
1720654171558,1
1720654171559,1
1720654171560,0
1720654171561,1
1720654171562,1
1720654171563,0
1720654171564,1
1720654171565,0
1720654171566,1
1720654171567,0
1720654171568,1
1720654171569,1
1720654171570,0
1720654171571,1
1720654171572,1
1720654171573,0
1720654171574,0
1720654171575,0
1720654171576,0
1720654171577,0
1720654171578,2
1720654171579,1
1720654171580,0
1720654171581,1
1720654171582,0
1720654171583,1
1720654171584,1
1720654171585,0
1720654171586,1
1720654171587,1
1720654171588,0
1720654171589,0
1720654171590,1
1720654171591,1
1720654171592,0
1720654171593,1
1720654171594,0
1720654171595,1
1720654171596,0
1720654171597,0
1720654171598,0
1720654171599,2
1720654171600,0
1720654171601,1
1720654171602,0
1720654171603,0
1720654171604,2
1720654171605,1
1720654171606,0
1720654171607,1
1720654171608,0
1720654171609,0
1720654171610,1
1720654171611,1
1720654171612,1
1720654171613,0
1720654171614,0
1720654171615,0
1720654171616,0
1720654171617,0
1720654171618,0
1720654171619,0
1720654171620,4
1720654171621,1
1720654171622,1
1720654171623,0
1720654171624,1
1720654171625,0
1720654171626,0
1720654171627,0
1720654171628,1
1720654171629,2
1720654171630,0
1720654171631,0
1720654171632,0
1720654171633,0
1720654171634,0
1720654171635,1
1720654171636,0
1720654171637,3
1720654171638,1
1720654171639,0
1720654171640,0
1720654171641,0
1720654171642,1
1720654171643,2
1720654171644,1
1720654171645,0
1720654171646,1
1720654171647,1
1720654171648,0
1720654171649,1
1720654171650,1
1720654171651,0
1720654171652,0
1720654171653,1
1720654171654,0
1720654171655,1
1720654171656,0
1720654171657,1
1720654171658,1
1720654171659,0
1720654171660,0
1720654171661,1
1720654171662,1
1720654171663,1
1720654171664,0
1720654171665,1
1720654171666,0
1720654171667,1
1720654171668,1
1720654171669,0
1720654171670,1
1720654171671,1
1720654171672,0
1720654171673,1
1720654171674,0
1720654171675,1
1720654171676,0
1720654171677,0
1720654171678,0
1720654171679,0
1720654171680,0
1720654171681,0
1720654171682,1
1720654171683,0
1720654171684,0
1720654171685,0
1720654171686,5
1720654171687,1
1720654171688,1
1720654171689,0
1720654171690,0
1720654171691,1
1720654171692,1
1720654171693,0
1720654171694,1
1720654171695,1
1720654171696,0
1720654171697,0
1720654171698,0
1720654171699,0
1720654171700,2
1720654171701,1
1720654171702,1
1720654171703,0
1720654171704,1
1720654171705,0
1720654171706,1
1720654171707,1
1720654171708,0
1720654171709,1
1720654171710,0
1720654171711,0
1720654171712,0
1720654171713,0
1720654171714,1
1720654171715,0
1720654171716,0
1720654171717,0
1720654171718,0
1720654171719,0
1720654171720,1
1720654171721,0
1720654171722,0
1720654171723,0
1720654171724,2
1720654171725,0
1720654171726,0
1720654171727,1
1720654171728,1
1720654171729,1
1720654171730,0
1720654171731,1
1720654171732,1
1720654171733,0
1720654171734,0
1720654171735,0
1720654171736,0
1720654171737,2
1720654171738,1
1720654171739,1
1720654171740,0
1720654171741,1
1720654171742,0
1720654171743,0
1720654171744,1
1720654171745,0
1720654171746,1
1720654171747,1
1720654171748,1
1720654171749,0
1720654171750,1
1720654171751,1
1720654171752,0
