1720654390909,2
1720654390910,1
1720654390911,1
1720654390912,1
1720654390913,0
1720654390914,1
1720654390915,0
1720654390916,1
1720654390917,0
1720654390918,1
1720654390919,0
1720654390920,0
1720654390921,0
1720654390922,0
1720654390923,3
1720654390924,1
1720654390925,1
1720654390926,0
1720654390927,1
1720654390928,0
1720654390929,1
1720654390930,1
1720654390931,0
1720654390932,1
1720654390933,0
1720654390934,1
1720654390935,1
1720654390936,0
1720654390937,1
1720654390938,0
1720654390939,0
1720654390940,0
1720654390941,0
1720654390942,0
1720654390943,0
1720654390944,2
1720654390945,2
1720654390946,1
1720654390947,0
1720654390948,1
1720654390949,0
1720654390950,1
1720654390951,1
1720654390952,0
1720654390953,0
1720654390954,2
1720654390955,0
1720654390956,0
1720654390957,1
1720654390958,1
1720654390959,0
1720654390960,1
1720654390961,1
1720654390962,1
1720654390963,0
1720654390964,1
1720654390965,0
1720654390966,1
1720654390967,0
1720654390968,1
1720654390969,1
1720654390970,0
1720654390971,1
1720654390972,0
1720654390973,1
1720654390974,1
1720654390975,0
1720654390976,0
1720654390977,0
1720654390978,0
1720654390979,2
1720654390980,0
1720654390981,2
1720654390982,0
1720654390983,1
1720654390984,0
1720654390985,0
1720654390986,0
1720654390987,2
1720654390988,1
1720654390989,1
1720654390990,0
1720654390991,1
1720654390992,0
1720654390993,1
1720654390994,1
1720654390995,0
1720654390996,1
1720654390997,0
1720654390998,1
1720654390999,1
1720654391000,0
1720654391001,1
1720654391002,0
1720654391003,1
1720654391004,0
1720654391005,1
1720654391006,1
1720654391007,0
1720654391008,0
1720654391009,1
1720654391010,1
1720654391011,0
1720654391012,1
1720654391013,1
1720654391014,0
1720654391015,1
1720654391016,0
1720654391017,1
1720654391018,0
1720654391019,0
1720654391020,1
1720654391021,0
1720654391022,0
1720654391023,0
1720654391024,0
1720654391025,1
1720654391026,2
1720654391027,1
1720654391028,0
1720654391029,1
1720654391030,1
1720654391031,0
1720654391032,1
1720654391033,1
1720654391034,0
1720654391035,1
1720654391036,0
1720654391037,1
1720654391038,0
1720654391039,1
1720654391040,0
1720654391041,1
1720654391042,0
1720654391043,0
1720654391044,1
1720654391045,2
1720654391046,0
1720654391047,1
1720654391048,0
1720654391049,1
1720654391050,1
1720654391051,0
1720654391052,0
1720654391053,1
1720654391054,1
1720654391055,0
1720654391056,1
1720654391057,0
1720654391058,0
1720654391059,2
1720654391060,0
1720654391061,1
1720654391062,1
1720654391063,0
1720654391064,1
1720654391065,0
1720654391066,0
1720654391067,1
1720654391068,1
1720654391069,1
1720654391070,0
1720654391071,1
1720654391072,0
1720654391073,1
1720654391074,1
1720654391075,0
1720654391076,1
1720654391077,0
1720654391078,0
1720654391079,0
1720654391080,0
1720654391081,3
1720654391082,0
1720654391083,0
1720654391084,0
1720654391085,1
1720654391086,0
1720654391087,0
1720654391088,0
1720654391089,0
1720654391090,0
1720654391091,0
1720654391092,1
1720654391093,0
1720654391094,1
1720654391095,0
1720654391096,1
1720654391097,0
1720654391098,1
1720654391099,1
1720654391100,0
1720654391101,0
1720654391102,1
1720654391103,1
1720654391104,1
1720654391105,0
1720654391106,1
1720654391107,0
1720654391108,1
1720654391109,1
1720654391110,0
1720654391111,1
1720654391112,0
1720654391113,1
1720654391114,1
1720654391115,0
1720654391116,0
1720654391117,1
1720654391118,1
1720654391119,0
1720654391120,1
1720654391121,1
1720654391122,0
1720654391123,0
1720654391124,0
1720654391125,0
1720654391126,1
1720654391127,1
1720654391128,1
1720654391129,0
1720654391130,1
1720654391131,1
1720654391132,0
1720654391133,1
1720654391134,0
1720654391135,1
1720654391136,0
1720654391137,1
1720654391138,0
1720654391139,1
1720654391140,0
1720654391141,1
1720654391142,1
1720654391143,0
1720654391144,0
1720654391145,0
1720654391146,1
1720654391147,1
1720654391148,1
1720654391149,1
1720654391150,0
1720654391151,1
1720654391152,1
1720654391153,0
1720654391154,1
1720654391155,0
1720654391156,1
1720654391157,0
1720654391158,1
1720654391159,0
1720654391160,0
1720654391161,1
1720654391162,1
1720654391163,0
1720654391164,0
1720654391165,2
1720654391166,0
1720654391167,1
1720654391168,1
1720654391169,0
1720654391170,1
1720654391171,0
1720654391172,1
1720654391173,0
1720654391174,1
1720654391175,1
1720654391176,0
1720654391177,1
1720654391178,0
1720654391179,1
1720654391180,0
1720654391181,0
1720654391182,0
1720654391183,2
1720654391184,1
1720654391185,1
1720654391186,0
1720654391187,1
1720654391188,0
1720654391189,0
1720654391190,0
1720654391191,2
1720654391192,1
1720654391193,1
1720654391194,0
1720654391195,1
1720654391196,0
1720654391197,1
1720654391198,1
1720654391199,0
1720654391200,1
1720654391201,0
1720654391202,1
1720654391203,0
1720654391204,1
1720654391205,1
1720654391206,0
1720654391207,1
1720654391208,1
1720654391209,0
1720654391210,1
1720654391211,0
1720654391212,1
1720654391213,1
1720654391214,0
1720654391215,1
1720654391216,1
1720654391217,0
1720654391218,1
1720654391219,0
1720654391220,1
1720654391221,1
1720654391222,0
1720654391223,0
1720654391224,1
1720654391225,0
1720654391226,0
1720654391227,0
1720654391228,0
1720654391229,3
1720654391230,1
1720654391231,0
1720654391232,1
1720654391233,1
1720654391234,0
1720654391235,1
1720654391236,1
1720654391237,0
1720654391238,1
1720654391239,0
1720654391240,1
1720654391241,0
1720654391242,1
1720654391243,1
1720654391244,0
1720654391245,1
1720654391246,0
1720654391247,0
1720654391248,0
1720654391249,2
1720654391250,1
1720654391251,0
1720654391252,0
1720654391253,1
1720654391254,1
1720654391255,0
1720654391256,1
1720654391257,1
1720654391258,0
1720654391259,0
1720654391260,1
1720654391261,0
1720654391262,0
1720654391263,0
1720654391264,0
1720654391265,0
1720654391266,0
1720654391267,0
1720654391268,0
1720654391269,0
1720654391270,0
1720654391271,0
1720654391272,1
1720654391273,1
1720654391274,0
1720654391275,1
1720654391276,0
1720654391277,1
1720654391278,0
1720654391279,1
1720654391280,1
1720654391281,0
1720654391282,1
1720654391283,0
1720654391284,0
1720654391285,0
1720654391286,2
1720654391287,1
1720654391288,0
1720654391289,1
1720654391290,0
1720654391291,0
1720654391292,1
1720654391293,0
1720654391294,2
1720654391295,1
1720654391296,0
1720654391297,1
1720654391298,0
1720654391299,1
1720654391300,1
1720654391301,0
1720654391302,1
1720654391303,1
1720654391304,0
1720654391305,1
1720654391306,0
1720654391307,1
1720654391308,0
1720654391309,1
1720654391310,1
1720654391311,0
1720654391312,1
1720654391313,0
1720654391314,1
1720654391315,1
1720654391316,0
1720654391317,1
1720654391318,0
1720654391319,1
1720654391320,1
1720654391321,0
1720654391322,1
1720654391323,0
1720654391324,1
1720654391325,0
1720654391326,1
1720654391327,0
1720654391328,0
1720654391329,0
1720654391330,1
1720654391331,0
1720654391332,3
1720654391333,0
1720654391334,1
1720654391335,1
1720654391336,0
1720654391337,1
1720654391338,0
1720654391339,1
1720654391340,1
1720654391341,0
1720654391342,1
1720654391343,1
1720654391344,0
1720654391345,1
1720654391346,0
1720654391347,1
1720654391348,0
1720654391349,0
1720654391350,0
1720654391351,1
1720654391352,1
1720654391353,1
1720654391354,1
1720654391355,1
1720654391356,0
1720654391357,1
1720654391358,0
1720654391359,1
1720654391360,1
1720654391361,0
1720654391362,1
1720654391363,0
1720654391364,1
1720654391365,0
1720654391366,0
1720654391367,2
1720654391368,0
1720654391369,1
1720654391370,1
1720654391371,0
1720654391372,1
1720654391373,0
1720654391374,1
1720654391375,1
1720654391376,0
1720654391377,1
1720654391378,0
1720654391379,1
1720654391380,0
1720654391381,1
1720654391382,1
1720654391383,0
1720654391384,1
1720654391385,0
1720654391386,0
1720654391387,0
1720654391388,0
1720654391389,3
1720654391390,0
1720654391391,1
1720654391392,1
1720654391393,0
1720654391394,0
1720654391395,0
1720654391396,0
1720654391397,0
1720654391398,0
1720654391399,0
1720654391400,0
1720654391401,0
1720654391402,0
1720654391403,0
1720654391404,0
1720654391405,0
1720654391406,0
1720654391407,0
1720654391408,0
1720654391409,0
1720654391410,0
1720654391411,0
1720654391412,0
1720654391413,0
1720654391414,0
1720654391415,0
1720654391416,0
1720654391417,0
1720654391418,0
1720654391419,0
1720654391420,0
1720654391421,0
1720654391422,0
1720654391423,0
1720654391424,0
1720654391425,0
1720654391426,0
1720654391427,0
1720654391428,0
1720654391429,0
1720654391430,0
1720654391431,0
1720654391432,0
1720654391433,0
1720654391434,0
1720654391435,0
1720654391436,0
1720654391437,0
1720654391438,0
1720654391439,0
1720654391440,0
1720654391441,0
1720654391442,0
1720654391443,0
1720654391444,0
1720654391445,0
1720654391446,0
1720654391447,0
1720654391448,0
1720654391449,0
1720654391450,0
1720654391451,0
1720654391452,0
1720654391453,0
1720654391454,0
1720654391455,0
1720654391456,0
1720654391457,0
1720654391458,0
1720654391459,0
1720654391460,0
1720654391461,0
1720654391462,0
1720654391463,0
1720654391464,3
1720654391465,1
1720654391466,1
1720654391467,0
1720654391468,0
1720654391469,1
1720654391470,1
1720654391471,1
1720654391472,0
1720654391473,1
1720654391474,0
1720654391475,1
1720654391476,0
1720654391477,1
1720654391478,1
1720654391479,0
1720654391480,1
1720654391481,0
1720654391482,1
1720654391483,0
1720654391484,1
1720654391485,1
1720654391486,0
1720654391487,1
1720654391488,0
1720654391489,0
1720654391490,0
1720654391491,2
1720654391492,1
1720654391493,0
1720654391494,1
1720654391495,0
1720654391496,0
1720654391497,1
1720654391498,0
1720654391499,2
1720654391500,1
1720654391501,0
1720654391502,1
1720654391503,0
1720654391504,1
1720654391505,0
1720654391506,1
1720654391507,1
1720654391508,0
1720654391509,1
1720654391510,0
1720654391511,1
1720654391512,0
1720654391513,1
1720654391514,1
1720654391515,0
1720654391516,1
1720654391517,0
1720654391518,1
1720654391519,1
1720654391520,0
1720654391521,1
1720654391522,1
1720654391523,0
1720654391524,1
1720654391525,0
1720654391526,1
1720654391527,0
1720654391528,1
1720654391529,1
1720654391530,0
1720654391531,1
1720654391532,0
1720654391533,0
1720654391534,0
1720654391535,1
1720654391536,0
1720654391537,2
1720654391538,1
1720654391539,1
1720654391540,0
1720654391541,1
1720654391542,0
1720654391543,1
1720654391544,1
1720654391545,0
1720654391546,1
1720654391547,0
1720654391548,1
1720654391549,0
1720654391550,1
1720654391551,0
1720654391552,1
1720654391553,0
1720654391554,0
1720654391555,0
1720654391556,1
1720654391557,2
1720654391558,0
1720654391559,1
1720654391560,0
1720654391561,1
1720654391562,0
1720654391563,1
1720654391564,0
1720654391565,1
1720654391566,0
1720654391567,0
1720654391568,2
1720654391569,0
1720654391570,0
1720654391571,1
1720654391572,1
1720654391573,1
1720654391574,0
1720654391575,1
1720654391576,1
1720654391577,0
1720654391578,0
1720654391579,1
1720654391580,1
1720654391581,0
1720654391582,1
1720654391583,0
1720654391584,1
1720654391585,0
1720654391586,1
1720654391587,1
1720654391588,0
1720654391589,0
1720654391590,0
1720654391591,0
1720654391592,1
1720654391593,0
1720654391594,3
1720654391595,0
1720654391596,1
1720654391597,0
1720654391598,0
1720654391599,0
1720654391600,1
1720654391601,0
1720654391602,3
1720654391603,0
1720654391604,1
1720654391605,1
1720654391606,0
1720654391607,1
1720654391608,0
1720654391609,1
